canceled_job,hours_before_execution,request_week,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,returning_client,previous_job_cancellations,successful_previous_jobs,resource_modifications,queue_wait_time,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,high_value_client,week_sin,week_cos,datacenter_GPU_Cluster_BB,service_tier_on_demand,service_tier_priority,service_tier_standard,service_tier_unknown,client_type_enterprise_client,client_type_high_priority_partner,client_type_internal_research,client_type_managed_account,client_type_research_consortium,client_type_sponsored_project,request_channel_broker_platform,request_channel_enterprise_portal,request_channel_scheduler_gateway,reserved_gpu_type_GPU_T12,reserved_gpu_type_GPU_T2,reserved_gpu_type_GPU_T3,reserved_gpu_type_GPU_T4,reserved_gpu_type_GPU_T5,reserved_gpu_type_GPU_T6,reserved_gpu_type_GPU_T7,reserved_gpu_type_GPU_T8,assigned_gpu_type_GPU_T10,assigned_gpu_type_GPU_T12,assigned_gpu_type_GPU_T2,assigned_gpu_type_GPU_T3,assigned_gpu_type_GPU_T4,assigned_gpu_type_GPU_T5,assigned_gpu_type_GPU_T6,assigned_gpu_type_GPU_T7,assigned_gpu_type_GPU_T8,assigned_gpu_type_GPU_T9,reservation_commitment_locked_allocation,reservation_commitment_no_commitment,workload_profile_multi_run_experiment,workload_profile_single_experiment,workload_profile_team_project
0,27,35,28,12946.7,30539.4,2,0.0,0,0,0,0,2,0,169.0,1,0,1,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,201,35,28,14513.7,48774.7,2,0.0,0,0,0,0,0,0,126.0,0,0,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,213,35,28,16154.3,34196.0,1,0.0,0,0,0,0,1,0,104.0,0,0,0,-0.845596003501826,-0.533823377964791,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,213,35,28,12217.6,35882.2,1,0.0,0,0,0,0,1,0,104.0,0,0,0,-0.845596003501826,-0.533823377964791,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,2,35,29,37832.3,44977.8,3,0.0,0,0,0,0,5,0,173.25,0,0,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,35,29,0.0,17826.6,1,0.0,0,0,0,0,0,0,0.0,0,2,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,5,35,29,18894.1,40891.9,2,0.0,0,0,0,0,0,0,89.0,0,0,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,31,35,29,26146.0,46899.2,2,0.0,0,0,0,0,0,0,105.2,0,1,0,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,16,35,29,18160.3,16563.3,2,0.0,0,0,0,0,0,0,90.0,0,2,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,48,35,29,12008.3,66040.4,1,0.0,0,0,0,0,0,0,139.0,0,0,1,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,158,35,29,0.0,72434.7,1,0.0,0,0,0,0,0,0,88.96,0,0,0,-0.845596003501826,-0.533823377964791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,47,35,29,28549.0,10519.8,2,0.0,0,0,0,0,0,0,103.18,0,1,0,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,8,35,29,0.0,53436.1,3,0.0,0,0,0,0,0,0,213.5,0,0,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,199,35,29,0.0,53856.1,1,0.0,0,0,0,0,0,0,99.0,0,2,0,-0.845596003501826,-0.533823377964791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,29,35,29,0.0,47952.0,2,0.0,0,0,0,0,0,0,180.0,0,0,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,35,29,0.0,10511.4,2,0.0,0,0,0,0,0,0,204.0,0,2,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,521,35,29,0.0,14528.5,2,0.0,0,0,0,0,0,0,90.0,0,0,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,135,35,29,16205.2,96684.7,3,0.0,0,0,0,0,0,0,272.5,0,1,1,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,145,35,29,31017.0,16573.1,2,0.0,0,0,0,0,0,0,94.5,0,0,0,-0.845596003501826,-0.533823377964791,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,145,35,29,24933.1,12815.8,2,0.0,0,0,0,0,0,0,94.5,0,0,0,-0.845596003501826,-0.533823377964791,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,4,35,29,31993.1,26962.7,2,0.0,0,0,0,0,0,0,77.5,1,0,0,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,3,35,29,0.0,16190.3,2,2.0,0,0,0,0,0,0,156.0,0,0,1,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,205,35,29,14234.2,82620.6,2,0.0,0,0,0,0,0,0,151.2,0,2,1,-0.845596003501826,-0.533823377964791,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,220,35,30,0.0,34159.8,2,0.0,0,0,0,0,0,0,117.0,0,1,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,20,35,30,32017.0,78876.8,2,0.0,0,0,0,0,0,0,92.0,0,0,0,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,98,35,30,0.0,49925.8,2,0.0,0,0,0,0,0,0,210.0,0,1,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,169,35,30,23905.3,132118.2,2,0.0,0,0,0,0,0,0,202.27,0,1,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,135,35,30,22461.8,86159.2,2,0.0,0,0,0,0,0,0,143.1,0,1,1,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,262,35,30,39644.6,124078.7,3,0.0,0,0,0,0,0,0,189.42,0,0,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,44,35,31,19695.0,36819.5,2,0.0,0,0,0,0,0,0,140.75,0,1,1,-0.845596003501826,-0.533823377964791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,29,35,31,19630.7,68961.0,2,0.0,0,0,0,0,0,0,175.0,0,0,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,35,31,0.0,11500.4,2,0.0,0,1,0,1,0,0,0.0,0,1,0,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,117,35,31,33814.6,49572.0,2,0.0,0,0,0,0,0,0,125.0,0,1,0,-0.845596003501826,-0.533823377964791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,156,35,31,30109.2,71523.2,2,0.0,0,0,0,0,0,0,82.94,0,1,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,23,35,31,0.0,39927.4,2,2.0,0,0,0,0,0,0,242.67,0,0,1,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,50,35,31,0.0,35584.1,2,0.0,0,0,0,0,0,0,125.33,0,1,0,-0.845596003501826,-0.533823377964791,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,17,35,31,0.0,58218.8,2,0.0,0,0,0,0,0,0,221.0,0,3,1,-0.845596003501826,-0.533823377964791,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,175,35,31,8866.3,32115.8,2,0.0,0,0,0,0,1,0,86.85,0,2,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,210,35,31,33527.3,46079.2,2,0.0,0,0,0,0,0,0,187.0,0,1,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,70,35,31,0.0,64259.1,2,0.0,0,0,0,0,0,0,196.67,0,1,1,-0.845596003501826,-0.533823377964791,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,104,35,31,0.0,62129.4,1,0.0,0,0,0,0,0,0,129.33,0,0,0,-0.845596003501826,-0.533823377964791,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,78,36,1,0.0,18571.7,2,0.0,0,0,0,0,0,0,122.1,0,0,0,-0.9027978299657435,-0.4300652022765204,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,50,36,1,0.0,37427.0,2,0.0,0,0,0,0,0,0,98.64,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,36,36,1,0.0,15019.4,2,1.0,0,0,0,0,1,0,126.0,0,1,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,2,36,1,0.0,20144.2,1,0.0,0,0,0,0,0,0,125.0,0,0,1,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,210,36,1,23863.8,30052.3,2,0.0,0,0,0,0,0,0,100.0,1,1,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,419,36,1,0.0,18039.4,2,0.0,0,0,0,0,0,0,62.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,419,36,1,0.0,34173.1,2,0.0,0,0,0,0,0,0,62.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,194,36,1,14007.6,44720.5,2,0.0,0,0,0,0,0,0,102.85,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,40,36,1,0.0,8767.7,2,0.0,0,0,0,0,0,0,109.8,0,2,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,419,36,1,0.0,25653.9,2,0.0,0,0,0,0,0,0,62.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,57,36,1,0.0,28164.4,2,0.0,0,0,0,0,0,0,123.3,0,1,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,194,36,1,32644.5,97514.3,2,0.0,0,0,0,0,0,0,71.55,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,49,36,1,0.0,50981.4,2,0.0,0,0,0,0,0,0,189.33,0,1,1,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,226,36,1,13646.5,63251.4,2,0.0,0,0,0,0,1,0,80.75,0,1,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,22,36,1,10315.7,62140.3,2,0.0,0,0,0,0,0,0,105.0,0,2,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,33,36,1,23444.7,53240.6,2,0.0,0,0,0,0,1,0,143.94,0,0,1,-0.9027978299657435,-0.4300652022765204,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,43,36,1,0.0,11550.5,2,0.0,0,0,0,0,0,0,189.0,0,1,1,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,49,36,2,0.0,54608.6,2,0.0,0,0,0,0,0,0,76.5,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,241,36,2,22616.5,40400.3,2,0.0,0,0,0,0,0,0,90.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,120,36,2,7491.8,39653.9,1,0.0,0,0,0,0,0,0,115.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,14,36,2,10187.3,19341.4,2,0.0,0,0,0,0,0,0,145.67,0,2,1,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,63,36,2,0.0,36332.7,2,0.0,0,0,0,0,0,0,60.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,0,36,2,0.0,19973.4,1,0.0,0,0,0,0,0,0,134.0,0,0,1,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,244,36,2,25270.5,74572.1,2,0.0,0,0,24,0,0,0,8.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,179,36,2,31062.0,44087.5,2,0.0,0,0,0,0,0,0,119.85,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,51,36,2,9402.3,21050.9,2,0.0,0,0,0,0,0,0,123.3,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,8,36,2,0.0,13188.6,2,0.0,0,0,0,0,0,0,119.0,0,1,0,-0.9027978299657435,-0.4300652022765204,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,68,36,2,22666.0,60684.4,3,0.0,0,0,0,0,2,0,150.71,1,0,1,-0.9027978299657435,-0.4300652022765204,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,20,36,2,0.0,62474.1,2,0.0,0,0,0,0,0,0,80.85,0,2,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,315,36,2,31234.0,54149.0,2,0.0,0,0,0,0,0,0,86.4,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,241,36,2,23197.3,35825.4,2,0.0,0,0,0,0,0,0,101.79,0,1,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,156,36,2,21555.1,94935.3,2,0.0,0,0,0,0,0,0,98.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,284,36,2,34801.9,199638.0,2,0.0,0,0,0,0,0,0,68.8,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,32,36,2,0.0,5542.6,2,2.0,0,0,0,0,0,0,198.9,0,0,1,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,244,36,2,21155.8,54980.5,2,0.0,0,0,0,0,0,0,57.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,36,2,0.0,19165.1,2,0.0,0,0,0,0,0,0,105.5,0,0,0,-0.9027978299657435,-0.4300652022765204,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,103,36,2,0.0,25510.1,2,2.0,0,0,0,0,0,0,199.0,0,0,1,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,244,36,2,26605.5,84121.7,2,0.0,0,0,24,0,0,0,8.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,63,36,2,0.0,38888.9,2,0.0,0,0,0,0,0,0,60.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,21,36,2,20424.2,33778.9,2,0.0,0,0,0,0,0,0,141.0,0,1,1,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,288,36,2,15296.2,45286.9,2,0.0,0,0,0,0,2,0,110.7,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,14,36,2,0.0,10951.6,2,0.0,0,0,0,0,0,0,94.5,0,1,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,244,36,2,17343.4,52408.9,2,0.0,0,0,1,0,0,0,8.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,244,36,3,0.0,46731.8,2,0.0,0,0,19,0,0,0,36.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,321,36,3,0.0,25786.1,2,0.0,0,0,1,0,0,0,62.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,420,36,3,39634.9,18155.0,2,0.0,0,0,0,0,0,0,75.0,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,236,36,3,50800.5,69001.7,2,0.0,0,0,0,0,1,0,79.9,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,51,36,3,28211.2,31427.8,2,0.0,0,0,0,0,0,0,139.28,0,0,1,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,321,36,3,0.0,26926.3,2,0.0,0,1,1,0,0,0,62.8,0,0,0,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,244,36,3,0.0,33871.2,2,0.0,0,0,19,0,0,0,36.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,197,36,3,44525.0,115852.0,2,0.0,0,0,0,0,0,0,131.0,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,262,36,3,33789.9,34533.2,2,0.0,0,0,0,0,0,0,81.0,0,2,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,91,36,3,32523.8,31426.6,2,0.0,0,0,0,0,0,0,135.9,0,1,1,-0.9027978299657435,-0.4300652022765204,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,309,36,3,25108.0,53798.4,1,0.0,0,0,0,0,1,0,65.61,0,0,0,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,60,36,3,31649.9,85732.1,3,0.0,0,0,0,0,0,0,156.54,0,0,1,-0.9027978299657435,-0.4300652022765204,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
